시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,acc_cnt,sch_cnt,child_cnt,old_cnt,bus_cnt,apar_rd_cnt,apar_rd_fam,apar_ad_cnt,apar_ad_fam,cctv_cnt
대전광역시,대덕구,대화로,,대전광역시대덕구대화동38-39,4369,1,N,N,36.36773673,127.4143452,4,5.9,12.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,6,2,4,1,2,0,0,1,423,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구신탄진동55,4370,1,N,N,36.45414273,127.4371154,6,7.9,19.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,22,4,2,0,1,0,0,5,2855,1.0
대전광역시,대덕구,계족산로5번안길,,대전광역시대덕구법동214,4371,1,N,Y,36.36741634,127.4328773,2,3.2,5.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,9,4,0,2,0,0,12,12664,1.0
대전광역시,대덕구,대전로,,대전광역시대덕구오정동707,5479,99,Y,Y,36.35836936,127.4154228,8,8.1,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,227,5,6,2,4,17,10945,4,1543,0.0
대전광역시,대덕구,옛신탄진로,,대전광역시대덕구오정동728,5480,1,N,N,36.35760331,127.4165128,2,6.6,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,6,6,3,4,0,0,4,1543,0.0
대전광역시,대덕구,대전로1142번길,,대전광역시대덕구오정동711,5481,1,N,N,36.35646368,127.4151788,2,4.1,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,13,8,4,3,1,0,0,4,1543,0.0
대전광역시,대덕구,한밭대로,,대전광역시대덕구오정동448,5482,1,Y,Y,36.35877386,127.4202314,11,8.8,7.0,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,48,6,7,1,2,3,1709,4,1543,1.0
대전광역시,대덕구,오정로,,대전광역시대덕구오정동715,5483,1,N,N,36.35331273,127.4095985,7,8.5,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,27,3,3,3,1,0,0,4,1543,0.0
대전광역시,대덕구,오정로78번길,,대전광역시대덕구오정동714,5484,1,N,N,36.35331046,127.4098091,2,6.3,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,28,3,3,3,1,0,0,4,1543,0.0
대전광역시,대덕구,오정로75번길,,대전광역시대덕구오정동718,5485,99,N,N,36.35304797,127.4097095,1,4.0,7.0,N,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,19,3,3,3,1,0,0,4,1543,0.0
대전광역시,대덕구,오정로77번길,,대전광역시대덕구오정동718,5486,1,N,N,36.35313409,127.4096149,3,6.0,7.0,Y,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,28,3,3,3,1,0,0,4,1543,0.0
대전광역시,대덕구,오정로,,대전광역시대덕구오정동715,5487,1,N,N,36.35460223,127.4079929,7,8.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,25,5,1,2,1,0,0,4,1543,0.0
대전광역시,대덕구,한남로150번길,,대전광역시대덕구오정동716,5488,1,N,N,36.35261961,127.4071477,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,3,1,2,0,0,0,4,1543,0.0
대전광역시,대덕구,오정로77번길,,대전광역시대덕구오정동718,5489,99,N,N,36.3524937,127.4071665,2,6.0,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,5,3,1,2,0,0,0,4,1543,0.0
대전광역시,대덕구,오정로77번길,,대전광역시대덕구오정동718,5490,1,N,N,36.3525374,127.4073768,2,6.4,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,3,2,2,0,0,0,4,1543,0.0
대전광역시,대덕구,비래서로9번길,,대전광역시대덕구송촌동523,6282,1,N,N,36.35833804,127.4477913,4,8.1,12.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,5,13,3,2,0,0,5,6320,1.0
대전광역시,대덕구,계족산로,,대전광역시대덕구송촌동494-1,6283,1,N,N,36.36594693,127.4452714,2,2.2,8.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,7,5,1,2,2,2982,5,6320,0.0
대전광역시,대덕구,선비마을로23번길,,대전광역시대덕구송촌동507,6284,1,N,N,36.36355593,127.4464824,1,5.9,4.1,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,4,5,8,3,0,0,0,5,6320,0.0
대전광역시,대덕구,동춘당로,,대전광역시대덕구법동190,6285,1,N,N,36.36887794,127.4345256,2,2.0,6.5,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,22,11,1,0,3,6,6933,12,12664,0.0
대전광역시,대덕구,동춘당로,,대전광역시대덕구법동190,6286,1,N,N,36.36827913,127.4346945,2,2.6,6.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,20,11,1,0,3,6,6933,12,12664,0.0
대전광역시,대덕구,계족로664번길,,대전광역시대덕구법동190,6287,1,N,N,36.36929059,127.4344101,2,1.8,6.4,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,16,9,1,0,3,1,1770,12,12664,0.0
대전광역시,대덕구,동춘당로114번길,,대전광역시대덕구법동461-1,6288,1,N,N,36.36847673,127.4403191,2,4.4,18.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,22,9,2,0,2,2,3018,12,12664,0.0
대전광역시,대덕구,동춘당로114번길,,대전광역시대덕구법동444,6289,1,N,N,36.36861484,127.4400601,2,4.1,8.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,22,9,2,0,2,2,3018,12,12664,0.0
대전광역시,대덕구,계족산로,,대전광역시대덕구송촌동462,6290,1,N,N,36.36669893,127.4441513,1,2.0,11.5,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,9,4,1,2,2,2982,5,6320,0.0
대전광역시,대덕구,계족산로,,대전광역시대덕구송촌동462,6291,1,N,N,36.3665349,127.4444144,2,4.0,10.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,9,4,1,2,2,2982,5,6320,0.0
대전광역시,대덕구,동춘당로94번길,,대전광역시대덕구송촌동462,6292,1,N,N,36.36776216,127.4429871,2,2.7,8.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,6,9,4,1,2,0,0,5,6320,0.0
대전광역시,대덕구,계족로663번길,,대전광역시대덕구읍내동283-1,6293,1,N,N,36.37083493,127.425415,1,1.6,4.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,20,8,5,2,1,5,4056,2,1641,0.0
대전광역시,대덕구,계족산로52번길,,대전광역시대덕구중리동529,6294,1,N,N,36.36181069,127.4378592,2,3.6,6.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,1,9,6,2,2,0,0,1,750,0.0
대전광역시,대덕구,동춘당로114번길,,대전광역시대덕구법동444,6295,1,N,N,36.36888147,127.4392334,2,4.8,6.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,1,9,1,0,2,2,3018,12,12664,0.0
대전광역시,대덕구,동춘당로114번길,,대전광역시대덕구법동444,6296,1,N,N,36.36866904,127.4391826,2,3.5,8.1,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,9,1,0,2,2,3018,12,12664,0.0
대전광역시,대덕구,동춘당로126번길,,대전광역시대덕구법동444,6297,1,N,N,36.36816526,127.4386366,2,2.4,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,1,10,1,0,1,0,0,12,12664,0.0
대전광역시,대덕구,송촌북로,,대전광역시대덕구법동195-1,6298,1,N,N,36.36703714,127.4350536,2,10.2,12.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,7,11,1,0,3,0,0,12,12664,0.0
대전광역시,대덕구,아리랑로21번길,,대전광역시대덕구전민동667,6319,1,N,Y,36.39342479,127.4096554,2,3.4,4.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,아리랑로21번길,,대전광역시대덕구문지동667,6320,1,Y,Y,36.39208416,127.4094975,3,3.6,9.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,문지로,,대전광역시대덕구문지동668,6321,1,Y,Y,36.39199479,127.4093314,2,6.0,9.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,1,1142,0,0,0.0
대전광역시,대덕구,아리랑로21번길,,대전광역시대덕구문지동667,6322,1,Y,Y,36.3918898,127.4094791,3,4.0,8.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,아리랑로21번길,,대전광역시대덕구문지동667,6323,1,N,Y,36.39111463,127.4094558,2,4.2,5.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,문지로,,대전광역시대덕구문지동667,6324,1,Y,Y,36.3903029,127.4094636,3,3.8,13.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,1,1142,0,0,0.0
대전광역시,대덕구,문지로,,대전광역시대덕구문지동667,6325,1,Y,Y,36.39018321,127.4092975,5,6.6,17.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,1,1142,0,0,0.0
대전광역시,대덕구,계족산로36번길,,대전광역시대덕구송촌동530,6330,99,N,N,36.36214513,127.4388467,2,3.9,9.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,7,8,6,2,2,0,0,5,6320,0.0
대전광역시,대덕구,덕암로162번길,,대전광역시대덕구덕암동838,6345,1,N,N,36.43502671,127.4221583,1,3.2,5.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,12,2,6,3,2,0,0,2,542,0.0
대전광역시,대덕구,덕암로167번길,,대전광역시대덕구덕암동345,6346,1,N,N,36.43557577,127.4222041,1,4.3,7.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로168번길,,대전광역시대덕구덕암동545,6347,1,N,N,36.43555864,127.4223509,1,4.0,7.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로,,대전광역시대덕구덕암동345,6348,1,N,N,36.43573767,127.4223329,2,4.1,8.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,2,6,4,1,4,1281,2,542,0.0
대전광역시,대덕구,덕암로174번길,,대전광역시대덕구덕암동536-11,6349,1,N,N,36.43615537,127.4225457,1,3.2,7.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,7,2,6,4,0,0,0,2,542,0.0
대전광역시,대덕구,덕암로181번길,,대전광역시대덕구덕암동60-6,6350,1,N,N,36.43677201,127.4226089,1,3.2,8.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,22,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로182번길,,대전광역시대덕구덕암동543,6351,1,N,N,36.43674418,127.4227407,1,3.3,7.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,18,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로,,대전광역시대덕구덕암동345,6352,1,N,N,36.43684352,127.4227043,2,3.8,9.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,23,2,6,4,2,4,1281,2,542,0.0
대전광역시,대덕구,덕암로188번길,,대전광역시대덕구덕암동543,6353,1,N,N,36.43733243,127.4229973,1,3.0,7.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,11,2,6,4,2,0,0,2,542,0.0
대전광역시,대덕구,덕암로195번길,,대전광역시대덕구덕암동59-20,6354,1,N,N,36.43797171,127.423011,1,3.2,7.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,14,2,6,4,2,0,0,2,542,0.0
대전광역시,대덕구,덕암로,,대전광역시대덕구덕암동540-1,6355,1,N,N,36.43796437,127.4232562,3,5.4,10.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,16,2,6,4,2,4,1281,2,542,0.0
대전광역시,대덕구,덕암로203번길,,대전광역시대덕구덕암동345,6356,1,N,N,36.43880096,127.423272,1,3.0,10.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,73,4,6,4,2,0,0,2,542,0.0
대전광역시,대덕구,덕암로188번길,,대전광역시대덕구덕암동543,6357,1,N,N,36.43700742,127.4245737,1,4.1,6.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,2,6,4,0,0,0,2,542,0.0
대전광역시,대덕구,덕암로148번안길,,대전광역시대덕구덕암동543,6358,1,N,N,36.43694845,127.4246041,1,4.1,7.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로188번길,,대전광역시대덕구덕암동543,6359,1,N,N,36.43697492,127.4246925,1,4.3,7.4,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,2,6,4,1,0,0,2,542,0.0
대전광역시,대덕구,덕암로148번안길,,대전광역시대덕구덕암동542-8,6360,1,N,N,36.43703768,127.4246603,1,4.2,8.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,2,6,4,0,0,0,2,542,0.0
대전광역시,대덕구,신탄진로681번길,,대전광역시대덕구덕암동342,6361,1,N,N,36.43918922,127.4243455,1,3.0,8.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,26,4,6,4,0,0,0,2,542,0.0
대전광역시,대덕구,신탄진로804번길,,대전광역시대덕구신탄진동735,6362,1,N,N,36.45010555,127.43529,1,3.2,4.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,4,3,0,2,0,0,5,2855,0.0
대전광역시,대덕구,신탄진북로,,대전광역시대덕구신탄진동28,6363,1,N,N,36.45023621,127.4354082,1,4.2,6.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,4,4,3,0,2,0,0,5,2855,0.0
대전광역시,대덕구,대청로64번길,,대전광역시대덕구신탄진동28,6364,1,N,N,36.45050703,127.4361597,1,2.6,6.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,10,4,3,0,2,3,907,5,2855,0.0
대전광역시,대덕구,신탄진로810번길,,대전광역시대덕구신탄진동743,6365,1,N,N,36.45084778,127.4351021,1,3.1,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,6,4,3,0,2,1,191,5,2855,1.0
대전광역시,대덕구,신탄진북로32번길,,대전광역시대덕구신탄진동28,6366,1,N,N,36.45123303,127.435156,2,4.2,5.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,4,3,0,2,0,0,5,2855,1.0
대전광역시,대덕구,신탄진북로32번길,,대전광역시대덕구신탄진동28,6367,1,N,N,36.45130268,127.4355496,2,4.2,5.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,16,4,3,0,2,0,0,5,2855,1.0
대전광역시,대덕구,신탄진북로32번길,,대전광역시대덕구신탄진동28,6368,1,N,N,36.45135354,127.4358341,2,4.4,5.2,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,13,4,3,0,2,0,0,5,2855,1.0
대전광역시,대덕구,대청로64번길,,대전광역시대덕구신탄진동28,6369,1,N,N,36.45139514,127.435942,2,2.6,6.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,12,4,3,0,1,3,907,5,2855,1.0
대전광역시,대덕구,대청로64번길,,대전광역시대덕구신탄진동28,6370,1,N,N,36.45129366,127.4359237,1,6.2,5.4,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,13,4,3,0,2,3,907,5,2855,1.0
대전광역시,대덕구,대청로82번길,,대전광역시대덕구신탄진동27,6371,1,N,N,36.45240456,127.4370932,1,3.8,5.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,1,4,3,0,1,0,0,5,2855,0.0
대전광역시,대덕구,신탄진북로32번길,,대전광역시대덕구신탄진동28,6372,1,N,N,36.45256083,127.4355281,1,4.0,7.5,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,5,4,3,0,3,0,0,5,2855,2.0
대전광역시,대덕구,대청로,,대전광역시대덕구신탄진동46-3,6373,1,N,N,36.45370378,127.4366173,3,4.3,7.8,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,4,3,0,1,3,907,5,2855,1.0
대전광역시,대덕구,대청로82번길,,대전광역시대덕구신탄진동27,6374,1,N,N,36.45359315,127.4368843,2,4.1,5.3,Y,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,9,4,3,0,1,0,0,5,2855,1.0
대전광역시,대덕구,신문로,,대전광역시대덕구신탄진동41,6375,1,N,N,36.45405513,127.4374452,5,5.8,20.2,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,4,2,0,1,0,0,5,2855,1.0
대전광역시,대덕구,대청로,,대전광역시대덕구신탄진동41,6376,99,N,N,36.4538614,127.4375229,2,4.0,6.5,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,4,3,0,1,3,907,5,2855,1.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구신탄진동40-3,6377,99,N,N,36.45340895,127.4383053,1,2.7,2.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,4,3,0,0,0,0,5,2855,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구용호동427-5,6378,1,N,N,36.44877833,127.4523395,2,4.1,10.1,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,4,0,1,0,2,3,907,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6379,1,N,N,36.45139507,127.4520572,2,3.8,4.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,1,0,0,0,0,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6380,1,N,N,36.4511865,127.4523772,2,4.4,6.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,1,0,0,0,0,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6381,1,N,N,36.45119607,127.4529011,2,4.0,5.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,1,0,0,0,0,0,0,0.0
대전광역시,대덕구,대덕대로1486번길,,대전광역시대덕구목상동853,6382,1,N,Y,36.44657356,127.4150237,2,3.0,4.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,5,6,1,0,0,0,3,1555,0.0
대전광역시,대덕구,대덕대로1486번길,,대전광역시대덕구목상동853,6383,1,N,Y,36.44674897,127.415036,2,3.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,7,5,6,1,0,0,0,3,1555,0.0
대전광역시,대덕구,대덕대로,,대전광역시대덕구석봉동31-5,6384,1,Y,N,36.44955015,127.4151457,1,2.3,5.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,13,5,5,1,1,15,9935,5,4444,0.0
대전광역시,대덕구,대덕대로1504번길,,대전광역시대덕구석봉동15-4,6385,1,Y,N,36.44955151,127.4153339,1,3.0,8.5,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,10,5,4,1,1,0,0,5,4444,0.0
대전광역시,대덕구,대덕대로,,대전광역시대덕구석봉동8-2,6386,1,N,N,36.44947379,127.4167239,1,3.9,22.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,31,5,4,1,3,15,9935,5,4444,0.0
대전광역시,대덕구,대덕대로,,대전광역시대덕구석봉동8-3,6387,1,N,N,36.44911177,127.4169864,1,1.9,5.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,27,5,4,1,2,15,9935,5,4444,0.0
대전광역시,대덕구,대덕대로1524번길,,대전광역시대덕구석봉동11-2,6388,1,N,N,36.44902179,127.4172712,1,3.1,14.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,20,5,4,1,2,0,0,5,4444,0.0
대전광역시,대덕구,당진영덕고속도로,,대전광역시대덕구석봉동770,6389,1,N,N,36.4498192,127.4191723,4,4.7,20.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,29,5,3,2,2,0,0,5,4444,0.0
대전광역시,대덕구,대덕대로,,대전광역시대덕구석봉동766,6390,1,N,Y,36.44861847,127.419195,1,3.4,4.2,N,,,,,Y,Y,N,N,대전광역시,042-120,2023-01-05,67,6,6,2,2,15,9935,5,4444,1.0
대전광역시,대덕구,석봉북로9번길,,대전광역시대덕구석봉동309-37,6391,1,N,N,36.447849,127.4210542,1,3.9,9.1,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,8,6,5,2,2,0,0,5,4444,0.0
대전광역시,대덕구,석봉로7번길,,대전광역시대덕구석봉동758,6392,1,N,Y,36.44940165,127.423195,1,4.1,5.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,5,5,8,2,1,0,0,5,4444,0.0
대전광역시,대덕구,대덕대로1593번길,,대전광역시대덕구석봉동202-24,6393,1,N,N,36.45049217,127.4249293,1,6.6,20.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,31,6,7,2,2,0,0,5,4444,1.0
대전광역시,대덕구,석봉북로,,대전광역시대덕구석봉동194-61,6394,1,N,N,36.45026454,127.4249218,1,3.9,8.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,37,7,7,2,2,0,0,5,4444,1.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동778,6395,1,N,N,36.45183427,127.423854,1,2.7,6.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,4,5,2,0,1,835,5,4444,2.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동784,6396,1,N,N,36.45207421,127.4232942,3,4.1,11.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,4,5,1,0,1,835,5,4444,2.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동784,6397,1,N,N,36.45211706,127.4231361,2,3.9,11.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,4,5,1,0,1,835,5,4444,2.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동784,6398,1,N,N,36.45203209,127.4230275,3,3.9,11.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,4,5,1,0,1,835,5,4444,2.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동771,6399,1,N,N,36.45322545,127.4237792,4,4.0,14.8,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,10,4,3,1,0,1,835,5,4444,0.0
대전광역시,대덕구,대덕대로1585번길,,대전광역시대덕구석봉동778,6400,1,N,N,36.45312695,127.4239019,5,6.0,16.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,4,3,1,0,1,835,5,4444,1.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6401,1,N,N,36.45909963,127.4270295,5,6.2,18.0,Y,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,2,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6402,1,Y,N,36.45892953,127.4270543,2,3.9,23.7,Y,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,2,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,대청로500번길,,대전광역시대덕구미호동280-2,6403,1,N,N,36.46512428,127.4674639,1,1.6,7.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,0,0,0,2,0,0,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동280-2,6404,1,N,N,36.46533355,127.4673651,1,3.1,2.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동280-2,6405,1,N,N,36.46533353,127.4675895,1,1.5,5.4,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동280-2,6406,1,N,N,36.46560391,127.4678386,1,1.6,10.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,0,0,0,1,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동280-2,6407,1,N,N,36.46619824,127.4682791,1,3.0,6.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동730,6408,1,N,N,36.46635867,127.4684719,1,3.0,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동263-1,6409,1,N,N,36.46648992,127.4686226,1,3.2,6.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동263-1,6410,1,N,N,36.4668057,127.4691071,4,3.9,13.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구미호동259-3,6411,1,N,N,36.46698116,127.4692233,1,4.0,2.3,N,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동257-2,6412,1,N,N,36.4670846,127.469293,1,2.7,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구삼정동544,6413,1,N,N,36.46035384,127.4616666,2,3.8,5.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,0,0,0,0,0,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동120-2,6414,1,Y,N,36.47011782,127.4719997,1,3.1,5.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동42,6415,1,Y,N,36.47035139,127.4722913,1,3.0,11.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,2,3,907,0,0,0.0
대전광역시,대덕구,금강자전거길,,대전광역시대덕구미호동42,6416,1,N,Y,36.47078431,127.4728109,1,4.0,3.0,N,,,,,Y,Y,Y,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,대덕구,대청로,,대전광역시대덕구미호동102-3,6417,1,Y,N,36.47146844,127.4743381,1,3.1,23.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,0,0,0,2,3,907,0,0,0.0
